"X","ï..OID_","sit_d","trns_","date","crw_n","year","pnt_n","crd_q","wtr__","bttm_","sbst_","org__","unvg_","ttl__","stn__","dtrt_","varbl","Hyd__","Phrgmts_st","Phrgmts__1","Typh_n","Typh_g","Typh_l","Typ__","typh_","st_nm","conty","crw_c","obsrv","qa_dn","qr_fl","berng","wdth_md","wdth_mr","wdth_s","cmmnt","NEAR_FID","NEAR_DIST","MeanFetch","SD_Fetch","MeanREI","SD_REI","UTM_X","UTM_Y","EFB_cover","typ_cover","hyd_bin"
2091,2090,515,1,"8/14/2019","CMU",2019,4,"Confirmed",54,"V","Sand",1,41,59,1,85,"percent_cover",0,48,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,310,30,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,6706.80245379,7866.60986328,499.3110046,48691.1992188,4948.4599609,772581.30762445,4835974.24853371,0,0,0
2092,2091,515,1,"8/14/2019","CMU",2019,5,"Confirmed",66,"V","Sand",4,62,38,0.5,85,"percent_cover",0,15,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,310,30,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,6710.30287515,7866.60986328,499.3110046,48691.1992188,4948.4599609,772579.086234478,4835981.1670667,0,0,0
2093,2092,515,1,"8/14/2019","CMU",2019,6,"Confirmed",112,"NV","Sand",8,5,95,1,20,"percent_cover",0,95,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,310,30,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,6691.33053915,15563.59375,625.4019775,94617.6015625,8441.1699219,772272.503242548,4836228.6862057,0,0,0
2094,2093,515,1,"8/14/2019","CMU",2019,7,"Confirmed",101,"NV","Sand",6,5,95,0.5,45,"percent_cover",0,95,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,310,30,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,6691.29868256,15563.59375,625.4019775,94617.6015625,8441.1699219,772268.405371516,4836232.07958555,0,0,0
2095,2094,515,1,"8/14/2019","CMU",2019,8,"Confirmed",108,"NV","Sand",22,5,95,0.5,50,"percent_cover",0,95,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,310,30,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,6691.16077503,15567.9941406,623.5319824,94645,8427.8603516,772264.397221854,4836235.25411056,0,0,0
2096,2095,515,1,"8/14/2019","CMU",2019,9,"Confirmed",114,"NV","Sand",23,3,97,2,35,"percent_cover",0,97,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,310,30,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,6690.8561195,15567.9941406,623.5319824,94645,8427.8603516,772261.15133648,4836237.56962261,0,0,0
2097,2096,515,1,"8/14/2019","CMU",2019,10,"Confirmed",121,"NV","Sand",19,1,99,0.5,40,"percent_cover",0,99,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,310,30,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,6691.19114458,15567.9941406,623.5319824,94645,8427.8603516,772257.201275561,4836241.30278424,0,0,0
2139,2138,515,2,"8/15/2019","CMU",2019,6,"Confirmed",109,"NV","Sand",10,25,75,0.5,100,"percent_cover",0,75,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,316,0,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,6072.83084844,8098.09570313,632.4749756,51198.6992188,5779.5600586,771934.87710251,4835703.52492317,0,0,0
2140,2139,515,2,"8/15/2019","CMU",2019,7,"Confirmed",109,"NV","Sand",20,5,95,0.5,98,"percent_cover",0,95,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,316,0,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,6072.43421189,8098.09570313,632.4749756,51198.6992188,5779.5600586,771930.963067866,4835706.36972132,0,0,0
2141,2140,515,2,"8/15/2019","CMU",2019,8,"Confirmed",124,"NV","Sand",5,0,100,0.5,80,"percent_cover",0,100,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,316,0,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,6070.7858841,8098.09570313,632.4749756,51198.6992188,5779.5600586,771926.197609962,4835708.28989998,0,0,0
2142,2141,515,2,"8/15/2019","CMU",2019,9,"Confirmed",116,"NV","Sand",13,35,65,0,85,"percent_cover",0,65,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,316,0,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,6069.32622435,9448.81640625,595.0570068,58855.8984375,6027.3598633,771920.835772113,4835710.96462271,0,0,0
2143,2142,515,2,"8/15/2019","CMU",2019,10,"Excellent",116,"NV","Sand",10,40,60,0,15,"percent_cover",0,45,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,316,0,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,6069.31880917,9448.81640625,595.0570068,58855.8984375,6027.3598633,771916.482222194,4835714.68159627,0,0,0
2186,2185,515,3,"8/14/2019","CMU",2019,1,"Confirmed",57,"V","Sand",6,5,95,4,100,"percent_cover",0,85,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,300,8,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,4305.45530625,0,0,0,0,771067.956976915,4834092.58373967,0,0,0
2187,2186,515,3,"8/14/2019","CMU",2019,2,"Confirmed",64,"V","Sand",6,10,90,4,100,"percent_cover",0,75,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,300,8,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,4298.9757641,0,0,0,0,771063.62642215,4834087.73585388,0,0,0
2188,2187,515,3,"8/14/2019","CMU",2019,3,"Confirmed",65,"V","Sand",10,20,80,7,100,"percent_cover",0,25,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,300,8,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,4292.49033972,0,0,0,0,771058.874356677,4834083.31591439,0,0,0
2189,2188,515,3,"8/14/2019","CMU",2019,4,"Confirmed",66,"V","Sand",5,2,98,2,100,"percent_cover",0,85,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,300,8,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,4288.07613942,0,0,0,0,771056.274310197,4834079.65060605,0,0,0
2190,2189,515,3,"8/14/2019","CMU",2019,5,"Confirmed",65,"V","Sand",5,50,50,2,100,"percent_cover",0,40,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,300,8,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,4282.58427924,0,0,0,0,771051.714887125,4834076.46223928,0,0,0
2191,2190,515,3,"8/14/2019","CMU",2019,6,"Confirmed",112,"NV","Sand",10,55,45,0,85,"percent_cover",0,15,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,300,8,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,4228.57875707,15097.0664063,618.9959717,90164.3984375,8325.8896484,770758.820552118,4834280.99568681,0,0,0
2192,2191,515,3,"8/14/2019","CMU",2019,7,"Confirmed",115,"NV","Sand",11,0,100,2,100,"percent_cover",0,100,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,300,8,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,4227.59623839,15097.0664063,618.9959717,90164.3984375,8325.8896484,770754.601483224,4834283.38384853,0,0,0
2193,2192,515,3,"8/14/2019","CMU",2019,8,"Confirmed",131,"NV","Sand",9,0,100,2,85,"percent_cover",0,100,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,300,8,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,4227.81440626,15097.0664063,618.9959717,90164.3984375,8325.8896484,770750.902410243,4834286.90555348,0,0,0
2194,2193,515,3,"8/14/2019","CMU",2019,9,"Confirmed",130,"NV","Sand",7,3,97,2,90,"percent_cover",0,97,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,300,8,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,4229.05701607,15097.0664063,618.9959717,90164.3984375,8325.8896484,770748.31968203,4834290.80615727,0,0,0
2195,2194,515,3,"8/14/2019","CMU",2019,10,"Confirmed",115,"NV","Sand",7,20,80,2,90,"percent_cover",0,80,0,0,0,0,0,0,"East Saginaw Bay Coastal Wetland #5","Tuscola","A. Kneisel","M. Kendziorski",1,0,300,8,30,30,"T1: 40m of bulrush, 413m of Phrag; Phrag procedure, T2: 83m bulrush, 416m Phrag; Phrag procedure, T3: 50m bulrush, 382m Phrag; Narrow protocol used for meadow zone; Q3 tree cover(salix) hanging over quadrat; Phrag procedure",64,4226.43046511,15097.0664063,618.9959717,90164.3984375,8325.8896484,770743.271299776,4834291.7145226,0,0,0
2560,2559,616,1,"8/1/2019","CMU",2019,7,"Confirmed",126,"V","Sand",14,5,95,0,65,"percent_cover",0,0,0,2,0,0,0,2,"Mackinac Creek Wetland","Mackinac","A. Kneisel","D. Mokris",1,0,187,83,400,77,"T2: This transect is located about 100m east of typical location, which puts it right along the creek - can't be compared easily to previous years. DAA 2-9-2020 T3: For sampling point 10, on top of the clay, there was a very hard vegetation mat. Sagittar",246,1241.24192263,522.22277832,74.158699,2723.0400391,383.9779968,700561.208742433,5097744.51759004,0,0.02,0
2565,2564,616,3,"8/1/2019","CMU",2019,8,"Confirmed",131,"V","Cly/Slt",3,17,83,2,90,"percent_cover",0,0,0,0.5,0,0,0,0.5,"Mackinac Creek Wetland","Mackinac","A. Kneisel","D. Mokris",1,0,81,0,90,36,"T2: This transect is located about 100m east of typical location, which puts it right along the creek - can't be compared easily to previous years. DAA 2-9-2020 T3: For sampling point 10, on top of the clay, there was a very hard vegetation mat. Sagittar",246,1007.48279983,315.787506104,14.1215,1649.4599609,128.4600067,700264.794005155,5097165.87423678,0,0.005,0
2570,2569,617,2,"8/1/2019","CMU",2019,6,"Excellent",75,"NV","Sand",29,2,98,65,100,"percent_cover",0,0,0,1,0,0,0,1,"Mackinac Bay Wetland","Mackinac","B. Wheelock","D. Mokris",1,0,279,116,16,101,"T3: Narrow sampling procedure used for wet meadow. Large gap of vegetation after emergent end point, followed by more bullrush over 3m in depth. Points 8-10 were too deep to rake and percentages were obtained by looking from above. Points 9-10 were too d",112,2210.22521986,117.39074707,5.0474901,646.5150146,39.5488014,702047.853456698,5097198.93150974,0,0.01,0
2571,2570,617,2,"8/1/2019","CMU",2019,8,"Confirmed",75,"NV","Sand",17,69,31,30,100,"percent_cover",0,0,0,3,0,0,0,3,"Mackinac Bay Wetland","Mackinac","B. Wheelock","D. Mokris",1,0,279,116,16,101,"T3: Narrow sampling procedure used for wet meadow. Large gap of vegetation after emergent end point, followed by more bullrush over 3m in depth. Points 8-10 were too deep to rake and percentages were obtained by looking from above. Points 9-10 were too d",112,2216.09757738,117.39074707,5.0474901,646.5150146,39.5488014,702042.268404886,5097201.4177617,0,0.03,0
2572,2571,617,2,"8/1/2019","CMU",2019,9,"Confirmed",77,"NV","Sand",13,55,45,35,100,"percent_cover",0,0,0,2,0,0,0,2,"Mackinac Bay Wetland","Mackinac","B. Wheelock","D. Mokris",1,0,279,116,16,101,"T3: Narrow sampling procedure used for wet meadow. Large gap of vegetation after emergent end point, followed by more bullrush over 3m in depth. Points 8-10 were too deep to rake and percentages were obtained by looking from above. Points 9-10 were too d",112,2215.14375141,117.39074707,5.0474901,646.5150146,39.5488014,702043.204867713,5097201.22601494,0,0.02,0
2573,2572,617,2,"8/1/2019","CMU",2019,10,"Confirmed",71,"V","Sand",8,25,75,20,100,"percent_cover",0,0,0,3,0,0,0,3,"Mackinac Bay Wetland","Mackinac","B. Wheelock","D. Mokris",1,0,279,116,16,101,"T3: Narrow sampling procedure used for wet meadow. Large gap of vegetation after emergent end point, followed by more bullrush over 3m in depth. Points 8-10 were too deep to rake and percentages were obtained by looking from above. Points 9-10 were too d",112,2218.44871974,117.39074707,5.0474901,646.5150146,39.5488014,702039.683077415,5097199.8871235,0,0.03,0
2575,2574,619,1,"7/30/2019","CMU",2019,1,"Confirmed",18,"V","Cly/Slt",7,5,95,15,95,"percent_cover",0,0,3,0,0,0,0,0,"Duck Bay Wetland","Mackinac","A. Kneisel, B. Wheelock","R. Juarez, D. Morkis",1,0,320,108,112,20,"T2: Emergent zone surrounded on either side w/ Typha angustifolia., T3: No emergent zone. Thin stand of bulrush directly after end point.",112,3787.42594138,398.20401001,24.6907005,2303.1599121,137.4190063,703500.302411211,5093181.60636782,0,0,0
2576,2575,619,1,"7/30/2019","CMU",2019,2,"Confirmed",22,"V","Cly/Slt",3,6,94,20,100,"percent_cover",0,0,7,0,0,0,0,0,"Duck Bay Wetland","Mackinac","A. Kneisel, B. Wheelock","R. Juarez, D. Morkis",1,0,320,108,112,20,"T2: Emergent zone surrounded on either side w/ Typha angustifolia., T3: No emergent zone. Thin stand of bulrush directly after end point.",112,3776.95614414,398.20401001,24.6907005,2303.1599121,137.4190063,703487.923147995,5093194.76738935,0,0,0
2577,2576,619,1,"7/30/2019","CMU",2019,6,"Confirmed",80,"NV","Cly/Slt",5,60,40,5,100,"percent_cover",0,0,0,0,38,0,0,38,"Duck Bay Wetland","Mackinac","A. Kneisel, B. Wheelock","R. Juarez, D. Morkis",1,0,320,108,112,20,"T2: Emergent zone surrounded on either side w/ Typha angustifolia., T3: No emergent zone. Thin stand of bulrush directly after end point.",112,3734.14632761,422.66998291,37.3302994,2463.4199219,221.3370056,703421.321480688,5093252.74332633,0,0.38,0
2578,2577,619,1,"7/30/2019","CMU",2019,9,"Confirmed",111,"V","Cly/Slt",15,30,70,1,100,"percent_cover",0,0,0,70,0,0,0,70,"Duck Bay Wetland","Mackinac","A. Kneisel, B. Wheelock","R. Juarez, D. Morkis",1,0,320,108,112,20,"T2: Emergent zone surrounded on either side w/ Typha angustifolia., T3: No emergent zone. Thin stand of bulrush directly after end point.",112,3704.98095498,438.34475708,32.1660004,2535.2299805,187.7969971,703384.608785314,5093291.12865628,0,0.7,0
2580,2579,629,1,"7/31/2019","CMU",2019,6,"Confirmed",50,"NV","Cly/Slt",9,6,94,55,100,"percent_cover",0,0,93,0,0,0,0,0,"Ailes Point Area Wetland #3","Mackinac","B. Wheelock","D. Mokris",1,0,226,146,128,0,"All SAV areas >2m deep. Transect 1: at least 13 m of meadow flooded and now considered emergent, but still contains sedge and Cal. can. DAA note 2-11-20",146,1244.68862296,289.100494385,11.5181999,1650.8800049,67.1804962,705167.398674869,5096028.33891529,0,0,0
2581,2580,629,1,"7/31/2019","CMU",2019,7,"Confirmed",69,"NV","Cly/Slt",14,6,94,90,100,"percent_cover",0,0,0,0,3,0,0,3,"Ailes Point Area Wetland #3","Mackinac","B. Wheelock","D. Mokris",1,0,226,146,128,0,"All SAV areas >2m deep. Transect 1: at least 13 m of meadow flooded and now considered emergent, but still contains sedge and Cal. can. DAA note 2-11-20",146,1247.93937925,289.100494385,11.5181999,1650.8800049,67.1804962,705154.451434992,5096012.00284299,0,0.03,0
2582,2581,629,1,"7/31/2019","CMU",2019,8,"Confirmed",109,"V","Cly/Slt",26,12,88,3,100,"percent_cover",0,0,0,0,30,0,0,30,"Ailes Point Area Wetland #3","Mackinac","B. Wheelock","D. Mokris",1,0,226,146,128,0,"All SAV areas >2m deep. Transect 1: at least 13 m of meadow flooded and now considered emergent, but still contains sedge and Cal. can. DAA note 2-11-20",146,1251.90976083,289.100494385,11.5181999,1650.8800049,67.1804962,705141.445158505,5095995.10871044,0,0.3,0
2584,2583,629,2,"7/31/2019","CMU",2019,2,"Confirmed",25,"V","Cly/Slt",15,60,40,95,55,"percent_cover",0,0,0.5,0,0,0,0,0,"Ailes Point Area Wetland #3","Mackinac","B. Wheelock","D. Mokris",1,0,280,87,107,0,"All SAV areas >2m deep. Transect 1: at least 13 m of meadow flooded and now considered emergent, but still contains sedge and Cal. can. DAA note 2-11-20",146,1400.46066328,283.865997314,9.4879303,1640.8100586,57.7770004,705278.576409954,5095919.03398187,0,0,0
2585,2584,629,2,"7/31/2019","CMU",2019,6,"Confirmed",88,"NV","Cly/Slt",23,62,38,75,100,"percent_cover",0,0,0,0,33,0,0,33,"Ailes Point Area Wetland #3","Mackinac","B. Wheelock","D. Mokris",1,0,280,87,107,0,"All SAV areas >2m deep. Transect 1: at least 13 m of meadow flooded and now considered emergent, but still contains sedge and Cal. can. DAA note 2-11-20",146,1344.29155516,283.865997314,9.4879303,1640.8100586,57.7770004,705195.816386331,5095919.94974442,0,0.33,0
2586,2585,629,2,"7/31/2019","CMU",2019,7,"Confirmed",110,"V","Cly/Slt",13,75,25,10,100,"percent_cover",0,0,0,0,10,0,0,10,"Ailes Point Area Wetland #3","Mackinac","B. Wheelock","D. Mokris",1,0,280,87,107,0,"All SAV areas >2m deep. Transect 1: at least 13 m of meadow flooded and now considered emergent, but still contains sedge and Cal. can. DAA note 2-11-20",146,1333.50707546,283.865997314,9.4879303,1640.8100586,57.7770004,705177.866729238,5095918.79630433,0,0.1,0
2588,2587,629,3,"7/31/2019","CMU",2019,1,"Confirmed",19,"V","Cly/Slt",10,23,77,54,100,"percent_cover",0,0,11,0,0,0,0,0,"Ailes Point Area Wetland #3","Mackinac","B. Wheelock","D. Mokris",1,0,212,51,63,0,"All SAV areas >2m deep. Transect 1: at least 13 m of meadow flooded and now considered emergent, but still contains sedge and Cal. can. DAA note 2-11-20",146,1142.75896033,265.986236572,26.5529003,1468.8100586,159.3540039,705094.769888775,5096099.99885088,0,0,0
2589,2588,629,3,"7/31/2019","CMU",2019,2,"Confirmed",19,"V","Cly/Slt",18,16,84,45,100,"percent_cover",0,0,8,0,0,0,0,0,"Ailes Point Area Wetland #3","Mackinac","B. Wheelock","D. Mokris",1,0,212,51,63,0,"All SAV areas >2m deep. Transect 1: at least 13 m of meadow flooded and now considered emergent, but still contains sedge and Cal. can. DAA note 2-11-20",146,1147.55005436,265.986236572,26.5529003,1468.8100586,159.3540039,705092.347520505,5096091.24267839,0,0,0
2590,2589,629,3,"7/31/2019","CMU",2019,3,"Confirmed",34,"NV","Cly/Slt",20,4,96,35,100,"percent_cover",0,0,5,0,0,0,0,0,"Ailes Point Area Wetland #3","Mackinac","B. Wheelock","D. Mokris",1,0,212,51,63,0,"All SAV areas >2m deep. Transect 1: at least 13 m of meadow flooded and now considered emergent, but still contains sedge and Cal. can. DAA note 2-11-20",146,1151.23322459,265.986236572,26.5529003,1468.8100586,159.3540039,705088.896162185,5096083.11963361,0,0,0
2641,2640,632,2,"7/31/2019","CMU",2019,6,"Confirmed",110,"NV","Cly/Slt",20,50,50,6,100,"percent_cover",0,0,0,0,33,0,0,33,"Ailes Point Area Wetland","Mackinac","A. Kneisel","D. Mokris",1,0,133,158,362,0,"T1: Patch of Poaceae spp. near shore less than 5m x 5m at near transect start point. Sagittaria rigida changed to S. latifolia, similar form but different distribution DAA 2-11-20T2: Submerged zone >2m not sampled. T3: S. rigida changed to S. latifolia,",112,1627.82471776,192.49949646,29.2338009,973.8099976,150.9499969,704150.886395361,5095271.30607946,0,0.33,0
2642,2641,632,2,"7/31/2019","CMU",2019,7,"Confirmed",126,"V","Cly/Slt",10,18,82,3,100,"percent_cover",0,0,0,80,0,0,0,80,"Ailes Point Area Wetland","Mackinac","A. Kneisel","D. Mokris",1,0,133,158,362,0,"T1: Patch of Poaceae spp. near shore less than 5m x 5m at near transect start point. Sagittaria rigida changed to S. latifolia, similar form but different distribution DAA 2-11-20T2: Submerged zone >2m not sampled. T3: S. rigida changed to S. latifolia,",112,1661.88622876,238.176010132,30.5468998,1227.7700195,164.5500031,704206.515398487,5095235.22027237,0,0.8,0
2698,2697,642,1,"8/8/2019","CMU",2019,9,"Confirmed",130,"V","Sand",13,91,9,0.5,10,"percent_cover",0,0,0,0.5,0,0,0,0.5,"Prentiss Bay Wetland","Chippewa","A. Kneisel","D. Mokris",1,0,115,66,95,30,"T1: Pt. 4 & 5 quadrat was surrounded by dead Alnus incana, T2: Paved road divided meadow and emergent zones,",146,10259.1826095,227.878753662,37.3370018,1213.3900146,221.2279968,714570.819313431,5096569.22481358,0,0.005,0
2699,2698,642,1,"8/8/2019","CMU",2019,10,"Confirmed",134,"NV","Sand",18,76,24,0,7,"percent_cover",0,0,0,10,0,0,0,10,"Prentiss Bay Wetland","Chippewa","A. Kneisel","D. Mokris",1,0,115,66,95,30,"T1: Pt. 4 & 5 quadrat was surrounded by dead Alnus incana, T2: Paved road divided meadow and emergent zones,",146,10277.108695,227.878753662,37.3370018,1213.3900146,221.2279968,714588.666247996,5096566.6201308,0,0.1,0
2707,2706,642,2,"8/8/2019","CMU",2019,10,"Confirmed",132,"V","Cly/Snd",4,89,11,4,30,"percent_cover",0,0,0,1,0,0,0,1,"Prentiss Bay Wetland","Chippewa","A. Kneisel","D. Mokris",1,0,190,160,99,54,"T1: Pt. 4 & 5 quadrat was surrounded by dead Alnus incana, T2: Paved road divided meadow and emergent zones,",146,10399.3708393,265.228515625,32.7947998,1436.4100342,194.5939941,714711.024599628,5096566.54212664,0,0.01,0
2709,2708,642,3,"8/8/2019","CMU",2019,1,"Confirmed",44,"V","Cly/Slt",12,6,94,5,100,"percent_cover",0,0,0,25,0,0,0,25,"Prentiss Bay Wetland","Chippewa","A. Kneisel","D. Mokris",1,0,215,24,122,20,"T1: Pt. 4 & 5 quadrat was surrounded by dead Alnus incana, T2: Paved road divided meadow and emergent zones,",146,10507.9944495,215.62449646,21.1998997,1158.0100098,122.5830002,714821.209137669,5096610.98214993,0,0.25,0
2710,2709,642,3,"8/8/2019","CMU",2019,2,"Confirmed",54,"V","Cly/Slt",0,65,35,67,100,"percent_cover",0,0,0,10,0,0,0,10,"Prentiss Bay Wetland","Chippewa","A. Kneisel","D. Mokris",1,0,215,24,122,20,"T1: Pt. 4 & 5 quadrat was surrounded by dead Alnus incana, T2: Paved road divided meadow and emergent zones,",146,10504.9787134,215.62449646,21.1998997,1158.0100098,122.5830002,714818.115231047,5096608.53835971,0,0.1,0
2864,2863,770,2,"8/6/2019","CMU",2019,1,"Confirmed",60,"V","Cly/Slt",14,4,96,18,100,"percent_cover",0,0,7,0,0,0,0,0,"Hay Point Wetland #1","Chippewa","A. Kneisel","A. Kneisel",1,0,253,193,105,0,"T2: Large >90cm pond at start of transect (picture provided); no opening for submergent zone,",8,7471.417487,0,0,0,0,753708.409913677,5109532.33354487,0,0,0
